,elephant,dolphin,panda,lion,kangaroo,penguin,giraffe,chimpanzee,koala,orangutan
619,-8.4453125,-8.0546875,-6.06640625,-7.86328125,-8.1640625,-9.3125,-6.23046875,-10.3359375,-9.796875,-9.015625
620,-10.0625,-8.1484375,-6.07421875,-8.859375,-8.984375,-9.3984375,-4.73828125,-9.203125,-10.25,-9.359375
621,-10.171875,-8.1875,-6.23828125,-8.984375,-10.53125,-9.34375,-5.83203125,-8.921875,-10.0703125,-8.6171875
622,-9.2265625,-7.3203125,-5.90625,-7.4609375,-9.2578125,-8.03125,-4.984375,-8.1328125,-9.1640625,-8.6328125
623,-10.53125,-8.9453125,-6.5390625,-7.8203125,-9.390625,-9.3515625,-6.4375,-8.78125,-9.4140625,-8.890625
624,-9.4765625,-8.8203125,-6.078125,-8.125,-10.2578125,-9.9765625,-5.6171875,-8.5078125,-10.703125,-8.7578125
625,-9.6328125,-8.5703125,-5.17578125,-9.828125,-8.6875,-8.0625,-8.203125,-11.4140625,-11.953125,-11.53125
626,-13.3984375,-10.4609375,-2.609375,-11.2578125,-10.1171875,-7.6015625,-10.0,-9.59375,-8.7578125,-10.5859375
627,-10.9453125,-8.9921875,-6.33984375,-8.90625,-11.1796875,-9.5390625,-6.48046875,-9.53125,-10.390625,-9.3203125
628,-9.6796875,-8.015625,-5.9296875,-8.3671875,-10.28125,-9.109375,-6.3671875,-10.2578125,-9.7421875,-9.0
629,-9.8515625,-8.515625,-6.0390625,-8.390625,-10.8515625,-8.8359375,-6.375,-9.5546875,-10.265625,-9.2421875
630,-10.6875,-9.6015625,-6.63671875,-9.109375,-9.453125,-10.1796875,-5.70703125,-9.4921875,-10.375,-9.875
631,-10.1953125,-8.2890625,-6.7890625,-8.3984375,-10.1171875,-9.46875,-6.5703125,-9.1796875,-9.90625,-8.9140625
632,-10.5234375,-8.3828125,-6.2265625,-7.9765625,-9.6640625,-9.7265625,-6.1484375,-8.5625,-9.75,-9.1875
633,-10.7421875,-9.5859375,-6.58984375,-7.48046875,-10.5078125,-9.5859375,-6.94921875,-9.015625,-10.09375,-9.84375
634,-9.5390625,-8.484375,-6.4921875,-7.96875,-9.7109375,-9.7421875,-5.71875,-9.0546875,-10.2890625,-9.515625
635,-10.078125,-8.6015625,-6.640625,-8.578125,-10.2421875,-9.734375,-6.203125,-9.6328125,-10.8125,-9.546875
636,-10.375,-9.3984375,-6.44921875,-7.89453125,-11.1640625,-9.7890625,-6.23046875,-9.3046875,-11.125,-10.125
637,-9.7265625,-8.578125,-6.7265625,-9.0625,-10.140625,-8.8359375,-5.9375,-9.546875,-10.5546875,-9.078125
638,-9.609375,-8.7734375,-6.23046875,-8.0234375,-9.90625,-9.296875,-6.41796875,-9.921875,-10.0078125,-9.2421875
639,-10.4921875,-8.4453125,-6.4609375,-8.5390625,-11.3203125,-8.953125,-6.796875,-9.546875,-11.1171875,-9.546875
640,-7.875,-6.71875,-5.0234375,-8.5,-8.625,-10.4453125,-5.40625,-9.0078125,-10.46875,-8.7890625
641,-9.421875,-7.8046875,-5.84375,-8.71875,-10.375,-9.6640625,-5.7421875,-9.2890625,-10.359375,-8.484375
642,-9.875,-7.6640625,-5.765625,-8.59375,-9.53125,-9.234375,-5.0703125,-8.65625,-9.765625,-8.921875
643,-9.515625,-7.9453125,-5.9453125,-7.6796875,-9.359375,-9.2578125,-6.0703125,-9.09375,-9.84375,-9.0546875
644,-8.25,-7.5,-5.6796875,-6.8515625,-9.9453125,-9.90625,-4.7734375,-9.4375,-10.59375,-9.4765625
645,-10.1796875,-8.9296875,-6.17578125,-8.9921875,-10.3359375,-10.1796875,-5.30859375,-9.9375,-11.3671875,-9.796875
646,-9.8828125,-8.21875,-5.86328125,-7.83984375,-10.3828125,-9.125,-5.25390625,-9.3125,-10.984375,-9.5859375
647,-10.3671875,-8.21875,-6.046875,-7.6640625,-9.9921875,-9.0,-5.421875,-9.390625,-10.484375,-9.109375
648,-9.3359375,-9.1171875,-6.171875,-8.703125,-11.03125,-10.359375,-5.953125,-11.2890625,-11.328125,-9.90625
649,-9.2265625,-7.234375,-5.6328125,-7.796875,-10.1796875,-8.2578125,-5.8046875,-9.5625,-10.5859375,-9.1328125
650,-9.9140625,-8.5859375,-5.92578125,-9.21875,-9.109375,-9.75,-5.04296875,-9.640625,-10.5,-9.765625
651,-9.8203125,-9.015625,-5.9609375,-8.375,-10.4609375,-9.6171875,-5.7265625,-9.15625,-10.3984375,-9.0546875
652,-9.9609375,-7.8515625,-5.5078125,-8.4609375,-9.984375,-9.34375,-5.734375,-9.015625,-10.2734375,-9.25
653,-10.3671875,-8.8671875,-6.1953125,-8.5859375,-10.515625,-9.7421875,-6.671875,-9.375,-10.9921875,-9.4296875
654,-9.515625,-8.7578125,-6.1796875,-8.78125,-10.9296875,-9.7734375,-5.59375,-9.7265625,-11.1328125,-9.4921875
655,-9.765625,-8.40625,-6.12109375,-8.6640625,-10.8046875,-9.2734375,-5.82421875,-9.828125,-11.5078125,-9.5078125
656,-9.0234375,-8.109375,-5.31640625,-7.02734375,-10.46875,-9.0234375,-5.71484375,-9.015625,-10.921875,-9.3125
657,-10.9296875,-9.3125,-6.546875,-8.9140625,-12.0625,-9.890625,-6.0703125,-9.90625,-11.78125,-9.6953125
658,-9.34375,-8.125,-6.0625,-8.1640625,-10.921875,-8.921875,-5.953125,-10.53125,-10.6796875,-9.1484375
659,-10.015625,-8.6953125,-6.640625,-9.0859375,-11.859375,-9.1875,-6.2265625,-10.25,-12.078125,-9.296875
660,-9.828125,-9.7421875,-5.71875,-8.6796875,-10.4609375,-10.0078125,-4.890625,-9.703125,-11.53125,-10.2421875
661,-9.125,-9.3203125,-5.89453125,-8.15625,-10.515625,-9.421875,-5.87109375,-9.1328125,-10.328125,-9.0703125
662,-9.8359375,-8.296875,-5.75,-8.078125,-9.8359375,-8.546875,-5.484375,-8.8515625,-9.84375,-9.5
663,-10.2109375,-9.265625,-6.11328125,-7.47265625,-10.6953125,-9.4765625,-6.51953125,-8.953125,-10.09375,-9.578125
664,-8.65625,-7.9609375,-5.375,-6.8359375,-9.9921875,-9.4609375,-4.8046875,-8.734375,-10.5546875,-9.2265625
665,-9.7578125,-8.703125,-6.0390625,-8.15625,-10.4609375,-9.265625,-5.5078125,-9.6484375,-11.296875,-10.015625
666,-14.578125,-16.109375,-9.5625,-10.5078125,-15.296875,-14.203125,-12.234375,-11.53125,-15.2890625,-16.484375
667,-9.8515625,-8.640625,-6.0,-7.453125,-10.1953125,-8.828125,-5.421875,-8.7578125,-10.9765625,-9.6640625
668,-8.96875,-8.609375,-4.94140625,-6.98046875,-9.796875,-8.7421875,-5.58984375,-9.65625,-9.796875,-8.8671875
669,-9.6640625,-8.625,-5.2578125,-8.125,-10.625,-8.5625,-5.5,-9.328125,-10.3359375,-9.4375
670,-9.6484375,-9.015625,-6.61328125,-8.484375,-9.6171875,-9.921875,-4.57421875,-9.375,-11.0859375,-9.59375
671,-9.9453125,-8.8828125,-6.35546875,-8.1015625,-11.03125,-9.9296875,-5.50390625,-9.34375,-11.0703125,-9.109375
672,-9.1015625,-8.6640625,-5.1015625,-7.453125,-9.84375,-10.140625,-4.8046875,-7.578125,-10.46875,-8.6015625
673,-10.15625,-8.9453125,-6.40234375,-8.328125,-10.2109375,-9.7421875,-5.77734375,-9.109375,-10.75,-9.1484375
674,-9.40625,-8.203125,-6.5859375,-7.75,-10.375,-9.7734375,-5.0859375,-9.390625,-11.1875,-9.3359375
675,-10.3671875,-9.953125,-6.8515625,-8.8203125,-10.90625,-10.21875,-5.7578125,-10.140625,-12.28125,-10.15625
676,-9.5390625,-9.3984375,-7.22265625,-8.4453125,-9.6640625,-8.734375,-6.19140625,-10.8125,-12.8828125,-10.765625
677,-10.28125,-9.2109375,-6.57421875,-8.0625,-11.046875,-9.5078125,-5.55078125,-9.4375,-11.5234375,-9.2421875
678,-9.796875,-9.28125,-6.58203125,-7.44921875,-9.90625,-9.375,-5.59765625,-10.109375,-10.296875,-8.9296875
679,-10.0703125,-8.828125,-6.94921875,-8.3203125,-10.9765625,-9.5546875,-5.91796875,-9.890625,-11.3828125,-9.2421875
680,-9.3671875,-9.265625,-5.5859375,-8.390625,-8.9140625,-10.3984375,-5.3125,-10.5546875,-9.6484375,-9.0234375
681,-9.703125,-9.5546875,-5.94921875,-9.234375,-11.140625,-10.2265625,-6.35546875,-10.34375,-10.3671875,-8.765625
682,-9.75,-9.375,-9.6640625,-9.515625,-10.5234375,-12.3515625,-10.09375,-10.796875,-12.2578125,-12.3125
683,-9.671875,-9.0625,-6.16796875,-8.3984375,-10.25,-9.8359375,-6.82421875,-10.296875,-10.21875,-9.1640625
684,-9.0390625,-9.1875,-5.80078125,-8.1328125,-10.5703125,-10.453125,-5.64453125,-10.296875,-10.7890625,-9.296875
685,-9.4609375,-8.875,-6.1015625,-8.796875,-10.8125,-9.765625,-5.859375,-10.75,-11.046875,-9.1640625
686,-9.7421875,-8.8203125,-4.578125,-8.7421875,-9.625,-7.8984375,-6.8984375,-9.9296875,-9.4296875,-9.640625
687,-10.5390625,-9.578125,-6.14453125,-9.1015625,-11.609375,-9.6640625,-6.41796875,-10.609375,-11.171875,-9.375
688,-8.46875,-6.9453125,-4.6796875,-6.890625,-10.703125,-8.828125,-7.03125,-11.15625,-9.9140625,-8.453125
689,-9.5703125,-8.6796875,-5.86328125,-8.8125,-11.40625,-9.21875,-6.63671875,-10.9609375,-10.9453125,-9.15625
690,-9.84375,-10.0234375,-5.6484375,-10.1796875,-9.8671875,-10.5,-5.03125,-10.25,-10.6875,-10.34375
691,-9.96875,-9.4140625,-5.73828125,-9.8359375,-10.6875,-9.5859375,-6.62109375,-10.203125,-10.484375,-9.46875
692,-10.0390625,-8.5078125,-5.65234375,-9.2265625,-9.546875,-9.4453125,-5.74609375,-9.3359375,-10.1953125,-9.6328125
693,-10.421875,-9.3125,-5.63671875,-9.0390625,-10.28125,-9.53125,-6.44921875,-9.296875,-10.234375,-9.8671875
694,-9.5078125,-8.4609375,-5.5703125,-9.296875,-9.859375,-9.484375,-5.4921875,-9.6171875,-10.3671875,-9.53125
695,-10.34375,-9.0078125,-6.07421875,-9.46875,-10.390625,-9.609375,-6.29296875,-10.5078125,-11.7578125,-10.1015625
696,-10.0859375,-9.7265625,-5.3046875,-8.7421875,-11.3515625,-9.421875,-5.78125,-9.796875,-11.3046875,-10.40625
697,-10.484375,-8.6640625,-5.97265625,-9.1015625,-10.4921875,-8.984375,-5.95703125,-9.578125,-10.984375,-9.625
698,-9.4140625,-8.671875,-5.265625,-9.03125,-9.75,-8.8515625,-5.953125,-10.3203125,-10.140625,-9.234375
699,-9.90625,-8.703125,-5.46484375,-9.359375,-10.953125,-8.953125,-6.08984375,-10.3125,-11.171875,-10.0390625
700,-11.0625,-10.9140625,-6.77734375,-10.1328125,-11.1640625,-11.7109375,-6.11328125,-10.2421875,-10.71875,-12.5
701,-10.2265625,-8.6484375,-7.23828125,-8.171875,-9.9921875,-9.9765625,-6.33984375,-9.2265625,-9.609375,-9.890625
702,-9.96875,-7.70703125,-7.22265625,-6.92578125,-7.72265625,-9.75,-4.98828125,-8.0,-8.46875,-9.578125
703,-10.9140625,-9.3125,-7.3984375,-7.578125,-9.4921875,-10.609375,-6.5625,-9.25,-8.9296875,-10.5859375
704,-8.1953125,-7.03125,-6.53125,-5.515625,-10.21875,-11.0546875,-5.046875,-9.21875,-10.0078125,-9.46875
705,-11.1875,-9.0703125,-6.98828125,-8.6328125,-11.5078125,-10.3359375,-6.51953125,-10.171875,-10.765625,-10.3359375
706,-10.34375,-9.125,-6.90625,-6.96875,-11.1484375,-10.0703125,-5.84375,-9.390625,-10.40625,-10.0546875
707,-12.2265625,-8.1640625,-7.640625,-8.3515625,-11.2109375,-8.796875,-8.2578125,-10.765625,-10.2421875,-11.6328125
708,-9.1796875,-7.828125,-5.9921875,-6.3046875,-9.96875,-10.03125,-5.7734375,-10.0078125,-8.5078125,-8.734375
709,-10.5546875,-8.4375,-7.5078125,-8.5390625,-11.609375,-10.78125,-6.75,-10.7578125,-10.2578125,-10.4609375
710,-9.0,-8.1875,-6.5234375,-7.03125,-8.8125,-10.9375,-6.015625,-10.7890625,-9.546875,-11.0234375
711,-9.5625,-8.609375,-6.23828125,-7.87890625,-8.625,-8.890625,-5.33984375,-9.8828125,-9.796875,-11.90625
712,-10.046875,-8.359375,-7.00390625,-7.57421875,-9.9453125,-10.1640625,-5.91015625,-9.453125,-9.7109375,-9.9296875
713,-11.75,-9.59375,-7.47265625,-7.64453125,-8.6796875,-10.7265625,-6.68359375,-9.6171875,-9.171875,-10.390625
714,-9.5625,-8.0703125,-7.16796875,-7.53515625,-10.265625,-9.828125,-4.87109375,-9.953125,-10.1171875,-10.4609375
715,-10.5546875,-9.2734375,-7.5078125,-8.4609375,-10.890625,-10.4375,-6.28125,-10.4296875,-11.2890625,-10.53125
716,-9.984375,-10.125,-8.140625,-7.171875,-11.1484375,-10.1875,-6.0625,-10.125,-12.34375,-10.2890625
717,-11.4375,-9.359375,-7.90234375,-8.078125,-10.7578125,-9.046875,-6.63671875,-10.71875,-11.171875,-10.921875
718,-9.890625,-8.0,-7.25390625,-7.44140625,-8.6015625,-10.0625,-5.81640625,-11.171875,-9.3828125,-8.84375
719,-10.125,-9.4375,-7.16796875,-7.91796875,-9.828125,-9.3359375,-5.84765625,-10.21875,-10.0234375,-9.7421875
720,-14.5078125,-10.140625,-8.0234375,-10.765625,-11.6328125,-12.78125,-3.369140625,-11.0078125,-12.8984375,-9.765625
721,-10.1953125,-7.37109375,-7.56640625,-8.390625,-10.171875,-9.953125,-5.66796875,-9.1171875,-9.96875,-9.0390625
722,-9.9609375,-7.15234375,-6.68359375,-7.59765625,-9.828125,-9.53125,-4.79296875,-8.9296875,-9.421875,-9.3671875
723,-11.171875,-9.015625,-7.2421875,-7.96875,-10.296875,-10.453125,-6.046875,-9.2109375,-9.8671875,-9.421875
724,-9.4765625,-7.94140625,-7.08984375,-7.62109375,-9.5859375,-10.9375,-4.74609375,-9.4609375,-9.9765625,-9.34375
725,-10.5859375,-8.0546875,-7.140625,-8.78125,-10.203125,-10.4296875,-6.1171875,-10.1171875,-10.8203125,-10.328125
726,-11.09375,-9.3046875,-7.3046875,-8.5859375,-11.90625,-11.1171875,-5.875,-9.7578125,-11.078125,-9.9296875
727,-10.5546875,-7.8125,-8.1328125,-7.6328125,-10.8671875,-9.0703125,-7.390625,-9.8125,-11.375,-10.8359375
728,-9.3125,-8.3828125,-6.36328125,-7.58984375,-10.6015625,-11.4296875,-6.51953125,-10.984375,-9.78125,-9.890625
729,-11.2734375,-9.8828125,-7.859375,-10.828125,-12.265625,-10.515625,-9.0078125,-11.9140625,-12.4453125,-12.0390625
730,-10.0703125,-9.1796875,-7.25390625,-8.3828125,-9.1328125,-10.6484375,-5.22265625,-9.6484375,-9.90625,-10.1875
731,-10.4609375,-8.8984375,-5.140625,-8.3203125,-9.703125,-9.8515625,-5.875,-8.890625,-9.53125,-9.9375
732,-11.15625,-9.4375,-8.2734375,-8.359375,-9.15625,-10.984375,-5.70703125,-9.390625,-10.1015625,-10.2421875
733,-10.4765625,-8.9609375,-6.74609375,-8.1484375,-9.328125,-9.796875,-6.16796875,-9.1484375,-9.5078125,-10.2578125
734,-9.7265625,-8.59375,-7.69921875,-7.62890625,-9.734375,-10.7421875,-5.14453125,-9.65625,-10.3515625,-10.21875
735,-10.9609375,-9.2734375,-7.5078125,-8.765625,-10.65625,-10.796875,-5.6171875,-9.734375,-11.078125,-10.3125
736,-9.921875,-8.5078125,-7.234375,-7.1953125,-10.9453125,-11.109375,-5.40625,-9.3828125,-11.625,-10.0546875
737,-10.6015625,-9.0859375,-7.94921875,-6.98046875,-8.6953125,-9.15625,-6.46484375,-8.8671875,-10.921875,-10.765625
738,-10.234375,-9.859375,-7.19140625,-8.40625,-10.5390625,-10.65625,-5.68359375,-10.5625,-10.546875,-10.0078125
739,-10.359375,-8.9375,-7.3828125,-8.6328125,-10.6015625,-9.8203125,-5.859375,-9.859375,-10.9375,-9.90625
740,-9.3828125,-8.859375,-6.73828125,-8.59375,-9.8984375,-11.3359375,-4.69921875,-10.2265625,-10.7578125,-10.2421875
741,-9.90625,-8.515625,-6.52734375,-8.484375,-11.078125,-10.171875,-5.58203125,-9.671875,-10.3359375,-9.6796875
742,-9.59375,-7.83203125,-6.69921875,-8.2578125,-9.8515625,-9.71875,-4.44921875,-9.140625,-9.875,-9.3046875
743,-9.9296875,-8.375,-6.57421875,-7.92578125,-9.8046875,-9.65625,-5.65234375,-9.5546875,-9.75,-9.5859375
744,-8.390625,-8.0703125,-6.46875,-6.7265625,-11.1875,-10.2734375,-4.5546875,-9.828125,-10.8125,-10.0390625
745,-9.5859375,-8.375,-6.9765625,-7.8515625,-9.8671875,-9.9921875,-5.15625,-9.84375,-10.7578125,-9.8515625
746,-10.015625,-8.9921875,-7.17578125,-8.3046875,-11.140625,-10.34375,-5.26171875,-9.9921875,-11.375,-10.015625
747,-7.99609375,-9.359375,-6.41015625,-8.28125,-9.8203125,-8.765625,-5.76953125,-9.7109375,-11.6953125,-10.953125
748,-8.8046875,-8.859375,-6.84765625,-7.15234375,-10.171875,-10.515625,-5.93359375,-11.171875,-10.1015625,-9.4296875
749,-10.0859375,-8.8828125,-7.171875,-8.5625,-11.53125,-10.109375,-6.046875,-10.5546875,-11.0625,-10.15625
750,-10.2109375,-10.1484375,-6.71875,-9.171875,-10.8359375,-10.78125,-5.6015625,-10.265625,-11.4609375,-10.9609375
751,-9.65625,-8.625,-5.90234375,-8.1015625,-10.3203125,-9.4296875,-6.12890625,-9.234375,-9.890625,-9.234375
752,-9.7734375,-8.21875,-5.890625,-7.328125,-10.25,-10.046875,-6.0546875,-8.9140625,-10.1875,-9.21875
753,-10.171875,-9.3515625,-6.30078125,-7.57421875,-10.234375,-9.8125,-6.94921875,-9.5546875,-10.15625,-9.8125
754,-8.9296875,-8.171875,-6.94140625,-7.63671875,-10.5546875,-10.09375,-5.19140625,-9.703125,-10.953125,-9.609375
755,-9.2890625,-7.99609375,-6.16796875,-7.47265625,-10.34375,-9.125,-5.65234375,-9.4296875,-11.0390625,-9.71875
756,-10.2265625,-10.125,-7.09765625,-7.95703125,-12.546875,-10.7578125,-6.30859375,-9.9453125,-12.5625,-10.3515625
757,-9.671875,-7.703125,-10.578125,-7.65625,-10.984375,-9.1796875,-7.4375,-10.1640625,-13.125,-10.671875
758,-9.3515625,-8.703125,-6.875,-7.3203125,-10.953125,-9.796875,-6.3515625,-10.6875,-10.53125,-9.5859375
759,-10.3984375,-9.328125,-7.0625,-8.59375,-12.3671875,-9.9140625,-6.4140625,-10.46875,-11.7890625,-10.03125
760,-9.3515625,-8.8828125,-6.88671875,-7.75390625,-10.125,-10.7265625,-4.87109375,-9.9375,-11.578125,-9.9453125
761,-9.890625,-8.9453125,-6.7734375,-8.2109375,-11.6484375,-10.546875,-6.1796875,-9.7421875,-11.2890625,-9.703125
762,-9.7109375,-9.390625,-6.89453125,-8.0703125,-10.296875,-10.3203125,-4.85546875,-8.8828125,-10.8828125,-9.953125
763,-10.234375,-9.0546875,-6.93359375,-7.47265625,-10.3984375,-10.015625,-6.04296875,-9.3046875,-10.625,-9.578125
764,-9.09375,-8.4921875,-6.82421875,-7.33984375,-10.8984375,-10.7890625,-5.22265625,-9.7578125,-11.640625,-9.9140625
765,-10.734375,-9.234375,-7.1328125,-8.4453125,-11.4765625,-10.4296875,-5.8671875,-9.953125,-11.890625,-10.234375
766,-9.9296875,-9.1484375,-6.8515625,-7.2890625,-11.3671875,-9.9921875,-5.3984375,-9.671875,-11.609375,-10.0703125
767,-9.5546875,-8.140625,-6.44921875,-6.98046875,-10.484375,-8.75,-5.55859375,-8.59375,-11.171875,-9.8359375
768,-9.828125,-8.0234375,-5.54296875,-8.453125,-10.53125,-10.9140625,-6.34765625,-9.5546875,-11.34375,-9.125
769,-9.53125,-8.5859375,-6.71875,-8.0234375,-11.1640625,-9.9140625,-5.7109375,-9.875,-10.890625,-9.3828125
770,-9.125,-8.703125,-6.84375,-7.2109375,-9.953125,-9.703125,-5.0625,-9.0078125,-10.765625,-10.3671875
771,-9.7890625,-8.828125,-6.203125,-8.078125,-11.1015625,-9.515625,-5.6640625,-9.625,-10.2265625,-9.765625
772,-9.8828125,-8.078125,-7.109375,-7.7265625,-10.2265625,-10.0703125,-5.4296875,-9.421875,-10.53125,-9.9765625
773,-10.609375,-9.4140625,-6.7734375,-6.71875,-9.4140625,-8.890625,-6.2265625,-9.1875,-9.8984375,-9.8828125
774,-9.1640625,-8.265625,-6.64453125,-7.66796875,-10.46875,-10.0,-4.76171875,-9.640625,-10.484375,-9.7890625
775,-9.984375,-8.6796875,-7.32421875,-7.54296875,-10.0625,-10.0546875,-6.18359375,-10.234375,-11.3671875,-10.6640625
776,-8.828125,-7.28125,-6.546875,-6.1171875,-8.890625,-9.4296875,-5.7734375,-9.8125,-10.640625,-10.1640625
777,-11.453125,-9.875,-7.171875,-7.0859375,-12.0703125,-9.4921875,-8.46875,-11.4296875,-11.625,-12.3984375
778,-9.203125,-8.65625,-6.4453125,-7.0859375,-10.0546875,-9.6875,-5.9453125,-10.7734375,-9.7734375,-9.3828125
779,-9.6796875,-8.3203125,-6.5390625,-7.8671875,-10.9765625,-9.5234375,-6.03125,-10.2109375,-10.4296875,-9.5703125
780,-10.3125,-10.125,-6.6953125,-8.578125,-10.5625,-11.1484375,-5.28125,-10.9453125,-10.796875,-9.5390625
781,-9.7578125,-9.078125,-6.78515625,-8.265625,-10.875,-9.96875,-6.42578125,-10.3359375,-9.9375,-8.9453125
782,-10.0234375,-8.796875,-6.6796875,-8.4140625,-10.328125,-10.1015625,-5.6875,-10.2578125,-10.0234375,-9.2421875
783,-10.765625,-9.9140625,-7.26953125,-8.0859375,-10.875,-10.5625,-6.89453125,-10.421875,-10.4453125,-9.65625
784,-8.5703125,-8.0078125,-7.39453125,-7.97265625,-10.6796875,-11.0390625,-6.18359375,-9.8359375,-12.453125,-10.625
785,-10.0234375,-9.0859375,-7.33984375,-8.53125,-11.21875,-10.3046875,-6.00390625,-10.6171875,-11.484375,-9.640625
786,-8.5390625,-8.203125,-6.36328125,-5.84765625,-12.0546875,-9.140625,-6.05859375,-9.640625,-12.1328125,-9.0078125
787,-10.125,-7.33984375,-6.48828125,-7.62109375,-9.421875,-8.2890625,-5.63671875,-9.3046875,-10.390625,-9.3046875
788,-8.78125,-8.1171875,-5.66015625,-6.52734375,-10.078125,-9.265625,-5.81640625,-10.5703125,-9.6796875,-8.6640625
789,-9.9765625,-8.625,-7.3515625,-7.875,-11.28125,-9.625,-6.8984375,-11.109375,-10.859375,-9.6640625
790,-9.734375,-8.96875,-7.05859375,-8.859375,-10.078125,-10.859375,-5.51953125,-10.484375,-10.7265625,-9.8828125
791,-10.15625,-8.7578125,-7.0,-8.7109375,-11.375,-10.265625,-6.1875,-10.078125,-10.6953125,-9.53125
792,-9.609375,-8.8046875,-7.46875,-8.5390625,-11.1640625,-10.6875,-4.671875,-9.40625,-11.7734375,-9.2421875
793,-10.1796875,-8.4921875,-6.82421875,-8.2265625,-10.3359375,-9.7109375,-6.09765625,-9.3671875,-10.21875,-9.40625
794,-9.1171875,-7.859375,-6.921875,-7.796875,-10.71875,-10.1484375,-4.9296875,-9.734375,-10.6796875,-9.3828125
795,-10.6875,-9.34375,-7.14453125,-9.1640625,-11.6015625,-10.5078125,-5.86328125,-10.09375,-11.6796875,-9.90625
796,-9.9921875,-8.6875,-6.7109375,-8.0078125,-11.234375,-10.1953125,-5.3984375,-9.625,-11.3984375,-9.4375
797,-10.7109375,-8.703125,-7.02734375,-8.5234375,-11.2734375,-9.8515625,-5.90234375,-9.7578125,-10.7109375,-9.96875
798,-8.890625,-7.94140625,-5.23828125,-7.57421875,-9.921875,-9.234375,-5.49609375,-10.171875,-9.8125,-8.9921875
799,-10.0703125,-8.265625,-6.609375,-8.3125,-11.671875,-9.9609375,-6.3046875,-10.5390625,-10.7265625,-9.5625
800,-9.1640625,-10.7578125,-4.328125,-9.09375,-9.0859375,-11.625,-6.921875,-12.203125,-8.640625,-10.8203125
801,-8.8046875,-9.9921875,-5.26953125,-7.37890625,-8.0859375,-10.6875,-7.19921875,-10.25,-8.03125,-9.1015625
802,-10.2578125,-10.3671875,-6.5078125,-9.5078125,-10.0234375,-11.1484375,-8.28125,-11.9609375,-9.3671875,-10.0625
803,-8.890625,-9.4609375,-5.7578125,-7.625,-8.1875,-10.5234375,-7.3125,-9.7734375,-7.515625,-8.5546875
804,-8.1875,-8.7578125,-6.171875,-7.578125,-9.9140625,-11.15625,-6.21875,-10.640625,-9.328125,-9.25
805,-9.1171875,-8.9296875,-7.421875,-8.390625,-9.1015625,-12.1953125,-9.15625,-11.578125,-8.4140625,-9.125
806,-8.7421875,-9.0546875,-6.2265625,-7.453125,-9.6328125,-10.203125,-6.4296875,-10.46875,-9.265625,-8.578125
807,-10.1796875,-9.09375,-6.25,-7.859375,-10.8046875,-10.6015625,-7.09375,-10.9765625,-8.7890625,-8.46875
808,-8.0078125,-8.8125,-6.13671875,-8.90625,-9.2578125,-10.9140625,-10.4453125,-13.75,-8.234375,-10.7890625
809,-9.3828125,-8.40625,-6.16015625,-8.9609375,-10.96875,-10.1640625,-7.48046875,-11.8359375,-8.515625,-8.8828125
810,-8.515625,-10.359375,-6.6875,-8.515625,-9.921875,-11.9296875,-6.4375,-11.4296875,-9.2890625,-9.4140625
811,-6.5859375,-8.4140625,-5.109375,-7.46875,-9.4609375,-9.4765625,-6.34375,-10.203125,-7.9609375,-8.0625
812,-8.453125,-8.2734375,-6.1484375,-8.1953125,-8.828125,-9.84375,-6.7265625,-10.09375,-8.828125,-8.8359375
813,-9.5078125,-9.109375,-5.63671875,-7.64453125,-8.9765625,-9.7734375,-7.52734375,-10.1875,-7.77734375,-8.609375
814,-7.58984375,-7.63671875,-5.18359375,-7.39453125,-9.390625,-9.5859375,-5.95703125,-10.46875,-8.234375,-8.34375
815,-7.796875,-7.484375,-5.15625,-7.7890625,-8.2734375,-8.59375,-6.0703125,-9.4921875,-8.0,-7.7109375
816,-9.53125,-8.234375,-5.03125,-7.4296875,-10.296875,-10.6328125,-6.484375,-9.8515625,-9.1953125,-8.234375
817,-9.875,-9.6328125,-6.34375,-8.125,-9.1484375,-10.84375,-6.15625,-10.0546875,-8.734375,-8.375
818,-8.5546875,-7.8828125,-4.890625,-7.234375,-6.84375,-10.3359375,-7.3515625,-10.2421875,-6.1484375,-8.59375
819,-10.0234375,-8.609375,-5.12890625,-9.484375,-10.59375,-9.9375,-7.03515625,-10.6796875,-8.9921875,-8.3984375
820,-9.546875,-8.3671875,-5.19921875,-8.9375,-8.953125,-10.609375,-5.62109375,-10.328125,-8.453125,-8.5546875
821,-8.8671875,-7.46484375,-5.55078125,-8.2734375,-9.1015625,-9.53125,-6.11328125,-9.6796875,-7.87890625,-7.52734375
822,-9.328125,-7.52734375,-5.34765625,-8.1796875,-9.0859375,-8.90625,-5.24609375,-9.6875,-8.1640625,-8.28125
823,-9.2421875,-8.375,-5.55078125,-7.94921875,-8.8671875,-9.546875,-6.37890625,-9.6953125,-8.03125,-8.15625
824,-8.296875,-7.80078125,-5.21484375,-7.54296875,-9.34375,-10.421875,-5.60546875,-9.7265625,-8.609375,-8.25
825,-9.6640625,-8.828125,-5.6796875,-8.953125,-9.453125,-9.9921875,-6.234375,-10.5546875,-9.078125,-8.9765625
826,-8.96875,-7.9296875,-5.71875,-8.5625,-9.625,-9.3046875,-6.46875,-9.7578125,-8.7890625,-8.7421875
